"Control_328"	"Control_330"	"Control_327"	"DSS_334"	"DSS_339"	"RCE_322"	"RCE_318"	"RCE_319"	"RCE_plus_DSS_305"	"RCE_plus_DSS_313"	"RCE_plus_DSS_301"
"d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae|g__Truepera"	0.975752453753323	0.484004206767029	0.849124104076782	1.04007294018202	0.851930267976615	1.20304057479687	0.906496562396646	0.908090234890973	0.86246648388754	0.962727944007992	0.762026878821875
"d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides"	2.61274565723469	3.1178785044521	3.45881835949072	2.85009958296491	2.97117947732023	2.62615387460437	2.13943691205326	2.8506517930235	3.27666097905382	3.20342267542988	3.32390479669627
"d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea"	2.05889368905357	2.08756042064193	2.01785014022238	2.08469200747244	1.83309908758348	1.66199591994904	1.44270051378812	2.22857467482448	2.38538743024984	2.00659274955722	2.01205547910242
"d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Pelolinea"	1.41503749927884	1.63246441681712	1.91088674344623	0.877964266030477	0.99678772110742	1.49189540968601	1.56742981621619	1.51411933019585	1.42036092953661	1.05713559939999	1.58002853983965
"d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Brevefilum"	0.913288366806669	1.36689517698998	1.06405772489118	1.2200332283265	0.690887832412405	1.48284033498294	1.40975726703703	1.39895460989791	1.34619253978196	0.972451611206819	0.842961505577137
"d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Roseiflexus"	2.08746284125034	1.82580044601088	1.98982347975125	2.16890574575071	2.50080961182497	2.03464829436343	1.61155664335486	2.6340812010353	2.41108111036726	2.18445119238987	2.24166828606039
"d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus"	1.84799690655495	1.35829360110952	1.66975596394392	1.02723828970693	1.96418699345512	2.05311898354355	1.66138800050507	1.51411933019585	1.27601591798153	1.36829500446139	1.2248911185889
"d__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae|g__Caldilinea"	1.57692518165574	1.40915021208282	1.65453441639778	1.40006529581981	1.22309074598037	1.74007232401399	1.54484973016509	1.81297624594438	1.64733262372714	1.43310729690722	1.48795796111249
"d__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae|g__Tepidiforma"	2.01197264166608	1.27848062358516	1.54323457764171	1.55116509674759	2.00282395098831	2.19294256741829	2.14445182959587	1.99194356415091	1.98210221847087	1.91879566046076	2.12784049060924
"d__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae|g__Candidatus Promineofilum"	1.61667136044849	1.37544577271699	1.53771423724046	1.67152603609627	2.09868995732521	2.03464829436343	1.79495435192353	1.87005314339368	2.00156164359188	1.96822986726964	1.72942112984568
"d__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae|g__Sphaerobacter"	1.20163386116965	1.17452572936988	1.09445665491323	1.55116509674759	1.05677744807351	1.3093057874217	1.05236900073427	1.17017294257082	1.59705043646645	1.45408011923703	1.29688670415164
"d__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae|g__Ktedonosporobacter"	1.12653240592893	1.10424663886433	1.17489445492276	1.19729650140878	1.29956983154559	0.73874168747639	0.918256354287648	1.10249826034467	1.41311333924931	1.41895409524528	1.46541283841779
"d__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae|g__Fimbriimonas"	2.29278174922785	1.91648030647668	1.61838019039727	2.56939834655924	2.81493111310026	0.841494130185567	1.32394969567835	1.7369060819543	1.52492000284476	2.22568917416573	1.96461636649051
"d__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae|g__Chthonomonas"	1.08179409116365	1.00854565339333	0.993223635341694	1.09029932340355	0.782564905332127	1.00221977520135	1.03086488686396	1.0039372253353	0.92494905991214	0.775466763549116	0.686063525884654
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter"	13.8926297728952	13.3830489938589	12.6183353094959	12.978660339307	11.3838082491348	11.3499272278367	12.8885403338568	12.4653780532959	13.5683719816481	11.8010209258777	12.220464971813
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter"	7.29661035675288	6.93865204649823	6.34136382760919	6.30983925446874	6.30285981310739	5.53777270395153	6.3174115729961	6.15723984288284	7.21217374794709	5.9554011353547	6.11622702913242
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Aliarcobacter"	4.70228814253346	5.56380685713989	4.74360758289947	4.55077390118433	4.04299513100939	3.60580946416674	4.82394870591748	4.18963500801891	4.58749428370524	4.13377992402004	3.94038762074449
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter"	4.20163386116965	5.06687303741421	4.39549496118553	4.00064852439941	3.85093522553578	3.74106949663194	4.66813588851435	4.11109881169483	4.37360240789278	3.87201664670115	3.84863794622526
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Malaciobacter"	3.72610460153444	4.64527109530237	3.64618851411617	3.56517129420136	2.89105589144631	2.85392629272574	3.84117871190327	3.11815844088329	3.34299817939392	3.13147083959889	2.9444393336316
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Halarcobacter"	2.76906643733323	3.20440805616035	2.03362426581149	2.58261772001433	2.27319762282847	1.29902464616773	2.10897572068897	1.95404752525387	2.47512302503873	1.75380956273545	1.71515907393186
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Poseidonibacter"	1.98185265328974	2.73826448545706	1.87193262363307	2.14534207279644	1.53922124232405	1.14682091367905	1.7756908208445	1.39188519493656	2.04440877815533	1.54811316486586	1.17017770484334
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Pseudoarcobacter"	1.01197264166608	2.13365274398484	1.7625997362163	1.17419570056628	0.817664435850833	1.14682091367905	1.64732523188594	1.46780642769757	1.43474778823256	1.44712299990121	1.12053986202582
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Sulfurospirillum"	3.83457639079263	3.64015762275088	3.10844020728669	3.39826960857899	3.70625770690524	2.83626005788576	3.22907630346612	3.02983539267393	4.54750886341862	3.23203756587454	3.4061083752692
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Thiovulaceae|g__Sulfurimonas"	4.68836688584052	4.98053262453392	4.33232990030333	4.07112328410402	4.0814102467026	3.70453510068354	4.26959707756128	4.29948995954817	4.58749428370524	4.29357513108672	4.15370592662463
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Thiovulaceae|g__Sulfuricurvum"	0.938599455335857	0.975180627159866	0.7475762347976	1.26445913431229	1.78069837419916	0.768853817210499	1.39299918963694	1.31921780086425	1.43474778823256	1.41895409524528	1.52658353917638
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurovaceae|g__Sulfurovum"	2.89400930431179	2.95057070613525	2.64726803888603	2.94527844739627	2.76185397515607	2.81837481003408	2.50180491517037	2.33192100747552	2.22494846382044	2.81218217039148	2.09149598837665
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurovaceae|g__Nitratifractor"	2.16457176694811	1.33217682139282	1.60260379359057	1.52401313432452	1.12841837196509	2.51949961949985	1.9576457505642	1.73131588044009	1.99186473997097	1.63639049289577	1.8430883045831
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Hydrogenimonaceae|g__Hydrogenimonas"	1.68556644165956	1.48222395626787	1.74354404360526	1.38001459275439	1.51803746783252	2.27915554043163	1.71630711323041	1.69156594675123	1.39114951766525	1.71379088848937	1.29688670415164
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nitratiruptoraceae|g__Nitratiruptor"	2.86789646399265	2.47338917731589	2.40198559820356	1.96865048251993	2.37095788948218	1.57945117003052	2.40482966456056	2.2206166263105	3.02657009998302	2.18862844012072	2.50748001575427
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nitratiruptoraceae|g__Nitrosophilus"	1.4240262825061	1.23215476063693	1.32985186062123	0.711443358105264	0.8854010892534	1.12370493681657	1.12520529588443	1.16188518889774	1.07025203055774	1.05713559939999	1.1909391527932
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nautiliaceae|g__Nautilia"	1.58496250072116	2.28200952787889	1.64429675774557	2.14534207279644	1.66981647320092	1.33971678606639	1.89950712279499	1.79164809686587	2.40378663285881	1.56748976057444	1.97263200526219
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nautiliaceae|g__Caminibacter"	1.22239242133645	1.70887965558123	1.04083065525617	1.60398246910726	0.918112955250577	0.841494130185567	1.35888750445143	1.30423454221955	1.68993636025189	1.12845153468863	1.0002274350527
"d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nautiliaceae|g__Cetia"	1.18057224564182	1.40915021208282	0.968817751005399	0.819610793640569	0.709695230044993	0.910651632863264	0.71752579055301	0.717674656112094	0.830180208770379	1.02011053431408	0.960474903812258
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio"	6.14227727676365	6.77883899210552	7.02290899421451	7.55338513896759	6.34670007999528	7.26245660518694	7.83550029862598	7.5889267727802	8.55717892331217	8.15714611123688	8.13102377435817
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Pseudodesulfovibrio"	4.24031432933371	4.22794104677562	4.29845548574586	4.41941266657655	4.45050021939412	4.56152693912883	4.7286590290679	4.61164298549365	4.77302339129151	4.59993048519283	4.81672673973019
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Maridesulfovibrio"	3.23010051647171	3.19719125821494	2.93661526080391	3.28961022155493	3.20454731831464	2.91579133153885	3.79408821088159	3.23535206663495	3.60871280811008	2.999786061386	3.71167558843778
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfolutivibrio"	1.40599235967584	1.88088935467839	2.02969687408434	1.60398246910726	1.05677744807351	1.45532902859304	1.38454658408741	2.02886959303868	2.15281120121953	2.16762019050696	2.05798421798322
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfocurvibacter"	1.63226821549951	2.22637618937652	1.69477367196572	1.84976064882165	1.59085852868307	1.50089400452879	2.03529402628301	2.29828813878368	2.48897658361429	2.2418598822131	2.61380967547764
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Lawsonia"	1.53605290024021	2.22164176871653	1.60260379359057	1.95516139098912	1.56009846129463	1.55373781969517	3.43955612298604	2.7408731447984	3.13627121263728	2.21344107410512	3.2064643415753
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium"	2.89400930431179	2.7249438757034	3.14157144037348	3.17209545512683	2.95550679891203	3.20173044418816	3.50924767715822	3.34190387328482	3.52041293196924	3.31462676914729	3.43395282844771
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfohalobiaceae|g__Desulfohalobium"	1.12653240592893	1.32336509730717	1.70466053326154	1.2200332283265	1.41866183588595	1.40827789820866	2.15939282954413	2.06042231123464	2.1658062392931	1.59292692574802	2.15274761373444
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfosarcina"	3.31952159718027	3.47294103485908	3.59926076763993	3.63027543030207	3.64894446387363	5.33885449745015	4.86705923468874	3.86530377744962	3.45486843243919	3.60608841795138	3.53349130812446
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfonema"	3.05600540972874	3.97296382967059	3.05919940356659	2.97231454213341	3.04708636263854	2.29992717672009	2.89599966366551	2.65785054178288	3.18601984640829	3.25412918376164	3.06742566230027
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfococcus"	2.45066140900957	2.28655023519444	2.55737480903232	2.65532221652125	2.75281478615533	3.00071387171196	3.00202657388566	2.8762060631421	3.08246310080258	3.06713040203662	3.08231868774421
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfobacter"	1.98185265328974	2.12353651327459	2.39284189320652	2.98564493693133	2.46804574112019	2.27915554043163	2.26907254569477	2.57912358369972	2.87919238182198	2.42650795386915	2.62656633709839
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfatibacillum"	2.29768054864069	2.38299221110478	2.33035643009413	2.00183153546575	2.29203940873914	2.24206962694784	2.54036328445661	2.68123460625916	2.58562346438702	2.48881166137679	2.79423991342695
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfobacula"	1.36923380966572	1.86882787745745	1.54873387545812	1.42962833972949	1.49653800072763	1.14682091367905	2.17907647098833	1.81825937830724	2.1658062392931	1.20468136464326	2.14921567202634
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfobacterium"	1.30256277002043	1.70209767087007	1.51541918848303	0.789524411492087	0.918112955250577	1.36949995367958	1.16523241692518	1.12824970632706	1.41311333924931	1.21290796525945	1.14202268137066
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus"	3.01197264166608	3.20919927660742	3.22808753891113	3.58282166999921	3.26301530627079	3.50654560485734	3.3293701289442	3.17897200076239	3.38249773338825	3.51587751181478	3.47120529667539
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfopila"	2.68182403997375	2.46139081271922	2.57903559616617	2.86460254159938	2.47355831915006	2.88174987630674	3.14399869629924	2.86348550727713	3.05943692662611	2.76260676804207	3.11708538470234
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfurivibrio"	1.2829339632715	1.77500166614915	2.02180987021939	1.13883578009497	0.918112955250577	1.28866971177388	1.49860085052831	1.55899163738554	1.77720198397936	1.36829500446139	1.73885143649385
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfotalea"	1.35989594508638	1.58901191533424	1.37388936532297	1.27535509826085	0.950099523021745	1.54506384171953	1.70277208315973	1.6447545258945	1.87539760516327	1.37564184032564	1.71992877534119
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfocapsa"	1.21205047711499	1.69528365399517	1.16776445730813	0.774242615329982	0.950099523021745	1.11200655493317	0.918256354287648	1.3340470474637	1.12450901682454	0.730333027603868	1.04652826890223
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Archangium"	2.65535182861255	2.64939733942813	2.94080401832557	2.87896115640036	3.3283616982118	2.41388662911766	2.5889962519169	2.80879946538475	2.7924787237812	3.15727733281958	2.85837310214942
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Cystobacter"	1.86789646399265	1.36689517698998	1.72423328299344	1.01428843262849	1.22309074598037	1.77015698076594	1.61155664335486	1.68000471681324	1.71372814265547	1.48837120070401	1.52112851098902
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Melittangium"	1.50250034052918	1.04115646074309	1.57592025629278	1.23126861527923	1.31193127330084	1.59634227520798	1.66836831246089	1.5526661259241	1.58420121129555	1.26130614292145	1.52112851098902
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae|g__Stigmatella"	1.60880924267552	1.54420991826746	1.53217269260035	1.07790570520822	1.23612213293632	1.80690148677057	1.52959758034044	1.49445270527693	1.35378333195258	1.39746050048702	1.41923729970797
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus"	2.30742852519225	2.38299221110478	2.74152371402745	2.12138713272437	2.50619863994644	2.55880956783491	2.43788434169505	2.59767638010974	2.64250959568317	2.36877368737007	2.51573232507851
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Corallococcus"	2.15380533607904	2.32237040194713	2.30783105785078	2.2649676251254	2.41172950715929	2.29476223773579	2.29185138326609	2.56662116529214	2.35922784847265	2.59648404649096	2.41932234412998
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Pyxidicoccus"	1.73696559416621	1.34964043352236	1.52660978019743	1.39007477731196	1.81584279619813	1.61303790537424	1.94620394802698	1.7424747059568	1.7313179838639	1.49513268395678	1.45400676771671
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Anaeromyxobacteraceae|g__Anaeromyxobacter"	3.23776764722336	2.79354380551714	2.76533731224276	3.05999262677831	3.29761321346244	3.15118567323867	2.84762119999539	2.93088122989846	3.01704039082777	3.04656484580477	2.95256754651419
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Vulgatibacteraceae|g__Vulgatibacter"	1.01197264166608	0.986388258128652	1.46395874186131	1.83510695500475	1.02709437155881	2.24206962694784	1.82024536191081	1.45429643047276	1.29190837861297	1.0107038696991	1.35935863634573
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium"	3.30742852519225	2.8620747760777	3.08213493856785	2.92466360285012	3.23732160981038	3.78040156085393	3.29144226613624	3.36915701925504	3.0732966849829	3.10298283902124	3.22167795245548
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Chondromyces"	1.48542682717024	1.45827494804147	1.39235871453717	1.23126861527923	1.28710155723502	1.54506384171953	1.94044883713286	1.7369060819543	1.44899259356503	1.2849096858403	1.29688670415164
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|g__Minicystis|s__Minicystis rosea"	1.84130225398094	1.61090175301442	1.67981516647149	1.63814949524826	1.67938916468796	2.62203570998438	2.17418068053907	1.73131588044009	1.64733262372714	1.56748976057444	1.55888752695252
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Labilitrichaceae|g__Labilithrix"	1.11547721741994	1.15479288570312	1.28442769622256	1.58659064703206	1.72632242450741	1.94517988631318	1.7756908208445	1.68579691268432	1.70781687915248	1.51522905349177	1.41923729970797
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Sandaracinaceae|g__Sandaracinus"	1.29278174922785	1.01949803122389	1.14616056995473	0.96129432736975	0.950099523021745	1.00221977520135	1.11502255416076	1.46106724318248	0.92494905991214	1.0107038696991	1.06163745539933
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Kofleriaceae|g__Haliangium"	1.20163386116965	1.11449855651793	1.27782018340897	1.62116712607527	1.89192073014194	1.61303790537424	1.51418246057215	1.78626642631789	1.52492000284476	1.66065129146321	1.59568344610843
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter"	5.15515554211197	4.89688410651418	5.20104744550149	5.31905268985004	5.27992253039748	5.39544224806524	5.28943851681062	5.21960280539672	5.42244465871133	5.21493170774486	5.34454653088388
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geoalkalibacter"	1.70043971814109	1.38394598903411	1.55966998077233	1.32863369543982	0.981392259239004	2.00332838333387	1.80131879085141	1.59637312136188	1.52492000284476	1.48157787911164	1.49353961955954
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Desulfuromonas"	2.62058641045188	2.29558899945175	2.59507039774584	2.70452276767689	3.18115409935956	3.23716421045232	2.78798177774392	2.92354642142397	2.64250959568317	2.50229898741778	2.63163758511066
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Pelobacter"	1.65535182861255	1.4742850448279	1.84982815556193	2.44463469058526	1.05677744807351	1.97777350212139	1.64024210710328	1.91512913593243	1.95740292348449	1.77062634063791	1.85180628549988
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Syntrophotaleaceae|g__Syntrophotalea"	3.18586654531133	2.44116909205427	3.00622113865492	2.67190953363198	2.89105589144631	3.68690101651709	3.3833953157053	3.21346477505172	3.11185800685086	2.75699174143204	3.01016614765154
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Syntrophus"	1.76553474636298	2.00730829158231	2.01387951213215	2.39554316694095	2.34713182398029	1.79231579406891	1.53724381084563	1.89026098478692	2.13088925409613	1.98273575454298	1.91971614445218
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfobacca"	1.25298074116987	1.36689517698998	1.42262505353108	2.03426657141566	1.63087759941251	1.75519307074482	1.5969971519279	1.62076662555096	1.79403910793694	1.75380956273545	2.07669788605756
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfomonile"	0.887525270741587	1.29660232570155	1.14616056995473	1.42962833972949	1.45255334135902	1.14682091367905	1.75616658927466	1.70303526528109	2.1353003730833	1.22108792163444	1.85614559969129
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Syntrophobacter"	1.95109039951905	1.46630220503357	1.77672812772853	2.00183153546575	1.66017983967637	1.88458889665398	2.46619868824307	2.06487403300858	2.36299409821544	1.8359991749652	2.23834770614185
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Desulfoglaeba"	1.63226821549951	1.26933369143335	1.57052381008148	1.25348025188361	1.41866183588595	1.50089400452879	1.3415243587856	1.37764158503507	1.35378333195258	1.34602731373447	1.29048811007173
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae|g__Desulfarculus"	2.98489310760979	2.68078235951773	2.49322487928857	2.75599550277999	2.91150780947619	2.55449431735558	2.36671479879832	2.72689549105978	2.48897658361429	2.76820002544395	2.6035225044572
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bradymonadales|f__Bradymonadaceae|g__Persicimonas"	1.67807190511264	1.45020277680256	1.44048469154363	1.72018623975361	1.85015141117028	1.81413940507939	1.74959935072379	1.66835009046216	1.3837533031829	1.44013216856027	1.27112027207652
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bradymonadales|f__Bradymonadaceae|g__Bradymonas"	0.887525270741587	0.906042461190685	0.952314728020142	0.75879721165941	1.19666944090473	0.950608815274914	0.918256354287648	0.94719641408676	1.33856159703679	1.19640758477845	1.34707879116385
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae|g__Hippea"	1.30256277002043	1.29660232570155	1.64429675774557	0.877964266030477	0.592987369729756	1.14682091367905	1.13531666983395	1.0039372253353	1.68993636025189	0.923164347551752	0.886037686542583
"d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|f__Candidatus Desulfofervidaceae|g__Candidatus Desulfofervidus|s__Candidatus Desulfofervidus auxilii"	1.29278174922785	2.37448635676055	1.31701880849055	0.863595676527191	0.851930267976615	1.12370493681657	1.5969971519279	1.24269516466847	0.717022015466246	0.892762961860905	0.877524730184608
"d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter"	5.15245386521591	5.27255602414442	5.19272925524561	4.98918920744092	5.59898316806444	5.00666884889816	4.92430825957522	4.76383045696086	4.80521588518774	4.93995676107743	4.82394447456375
"d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella"	4.90046432644909	4.84395534817125	4.83533610073749	4.46414509479936	5.25932594452239	4.84734882824333	4.76085451648209	4.62376287801088	4.57699344452105	4.53907088796683	4.46768539791643
"d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter"	4.77346892790519	4.70754697042439	4.71515641455043	4.66703504126207	5.34602780392057	4.56796360159725	4.7353220630363	4.37223503065899	4.36517684321749	4.51349007955099	4.2233828463061
"d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia"	3.70043971814109	4.09187982148092	3.79705710815323	6.80084723063672	11.3630520441118	3.61619870029913	4.07976586638371	3.36374742042482	3.78469491177472	3.96017680164905	4.18939494507724
"d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Salmonella"	3.35285266808226	3.55050050902041	3.32581214234631	3.15154418894883	4.49590158431926	3.38300860460727	3.72713971810729	3.22544444221877	3.21756420009849	3.37268923623047	3.41054075321699
"d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Candidatus Blochmannia"	2.48112668973662	3.01765563929304	2.28164962078561	2.48743267337841	2.07712568198347	1.8568205419319	2.30534802537595	2.00590181594906	1.81068199712953	1.97308138692682	2.0504302500802
"d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kosakonia"	3.01792190799726	2.84062052700407	3.22637278413753	2.84645094798917	3.48667593511553	2.95887736956593	2.72577021606971	2.87873677029487	3.09157164370491	3.08740691264935	2.67649406795465
