feature,metadata,value,coef,stderr,N,N.not.0,pval,qval
LYSINE-23-AMINOMUTASE-RXN,DSS_only,TRUE,1.4875150203576601,0.28980531661777,12,10,0.0013494443799871901,0.0382490173589483
2.1.1.34-RXN,DSS_only,TRUE,0.7458105002645691,0.14560760225590302,12,12,0.00136562592203377,0.0385560706641327
HYDROG-RXN,DSS_only,TRUE,0.44308128457305895,0.08649734403013899,12,12,0.00136497933604295,0.0385560706641327
TYROSINE-PHENOL-LYASE-RXN,RCEwDSS_only,TRUE,1.03164841613654,0.201388993503454,12,12,0.00136470516859559,0.0385560706641327
ARGININE-DEIMINASE-RXN,DSS_only,TRUE,0.778579927372512,0.152046333720499,12,12,0.00136772166524181,0.038580294424476
BUTYRYL-COA-DEHYDROGENASE-RXN,DSS_only,TRUE,0.5988569211743761,0.11702053542148,12,12,0.00137249431180255,0.0385942162765351
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN,RCEwDSS_only,TRUE,0.9264266577969059,0.181013782642199,12,12,0.0013718049092405,0.0385942162765351
IMIDAZOLONEPROPIONASE-RXN,DSS_only,TRUE,0.410884250485063,0.0803181591156024,12,12,0.00137528421713277,0.0385942162765351
PROPCOASYN-RXN,DSS_only,TRUE,0.5988569211743761,0.11702053542148,12,12,0.00137249431180255,0.0385942162765351
RXN-13449,DSS_only,TRUE,0.5988569211743761,0.11702053542148,12,12,0.00137249431180255,0.0385942162765351
COA-DISULFIDE-REDUCTASE-NADH-RXN,DSS_only,TRUE,0.723594210598706,0.141860315253275,12,12,0.00139833649677357,0.0386946981946397
LINOLENOYL-RXN,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
R223-RXN,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-12184,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-12978,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-13290,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-13614,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-16380,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-16389,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-16393,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-16401,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-16402,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-16418,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-19751,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-19960,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-20651,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-21443,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-21445,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-21446,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-21447,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-21448,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-21449,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-21450,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-7904,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-9623,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-9644,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN-9673,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN66-469,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN66-477,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN66-480,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN66-483,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
RXN66-484,RCEwDSS_only,TRUE,0.722095419370919,0.14225717660258702,12,12,0.00143745713274588,0.0388622325493308
CELLOBIOSE-PHOSPHORYLASE-RXN,DSS_only,TRUE,1.0385453950323,0.20606153739543698,12,12,0.00149652475142808,0.0396226106690536
RXN0-7238,RCEwDSS_only,TRUE,0.722095419370919,0.14321132339648301,12,12,0.00149285615086558,0.0396226106690536
RXN0-7239,RCEwDSS_only,TRUE,0.722095419370919,0.14321132339648301,12,12,0.00149285615086558,0.0396226106690536
RXN0-7248,RCEwDSS_only,TRUE,0.722095419370919,0.14321132339648301,12,12,0.00149285615086558,0.0396226106690536
TRANS-RXN0-623,RCEwDSS_only,TRUE,0.722095419370919,0.14321132339648301,12,12,0.00149285615086558,0.0396226106690536
3.4.11.5-RXN,RCE_only,TRUE,-1.02122429038783,0.204570904344327,12,12,0.00157939826243015,0.0402955861460731
ACETOACETATE--COA-LIGASE-RXN,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
FATTY-ACYL-COA-SYNTHASE-RXN,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-10059,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-10060,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-10061,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-10062,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-20769,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-20770,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-21482,DSS_only,TRUE,1.32726433928592,0.265364878773033,12,8,0.0015623579805151301,0.0402955861460731
RXN-21483,DSS_only,TRUE,1.32726433928592,0.265364878773033,12,8,0.0015623579805151301,0.0402955861460731
RXN-21719,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-21720,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-21721,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-21722,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-21723,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-21724,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-21725,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN-21726,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN0-6259,DSS_only,TRUE,1.32726433928592,0.265364878773033,12,8,0.0015623579805151301,0.0402955861460731
RXN1G-499,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN1G-508,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN1G-517,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN1G-526,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN1G-536,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN3O-1803,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN3O-5293,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN3O-5304,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-610,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-614,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-616,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-618,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-619,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-620,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-622,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-623,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-624,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-626,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-627,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-628,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-630,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-631,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-632,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-635,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-636,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-637,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-639,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-640,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-641,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-642,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-645,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-646,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
RXN66-648,DSS_only,TRUE,1.4244701980648702,0.28746851961247305,12,10,0.00164648138185105,0.0402955861460731
3.2.1.40-RXN,RCEwDSS_only,TRUE,1.00803405850814,0.203570521615892,12,12,0.0016529350993023,0.0403198817510366
5.4.99.16-RXN,RCEwDSS_only,TRUE,1.41424760528976,0.28553524598290103,12,9,0.00165068544866292,0.0403198817510366
QUERCITRINASE-RXN,RCEwDSS_only,TRUE,1.00803405850814,0.203570521615892,12,12,0.0016529350993023,0.0403198817510366
RXN-13788,RCEwDSS_only,TRUE,1.00803405850814,0.203570521615892,12,12,0.0016529350993023,0.0403198817510366
RXN-14574,RCEwDSS_only,TRUE,1.00803405850814,0.203570521615892,12,12,0.0016529350993023,0.0403198817510366
RXN-16248,RCEwDSS_only,TRUE,1.00803405850814,0.203570521615892,12,12,0.0016529350993023,0.0403198817510366
RXN-16249,RCEwDSS_only,TRUE,1.00803405850814,0.203570521615892,12,12,0.0016529350993023,0.0403198817510366
RXN-16250,RCEwDSS_only,TRUE,1.00803405850814,0.203570521615892,12,12,0.0016529350993023,0.0403198817510366
FMNREDUCT-RXN,DSS_only,TRUE,1.01741309499358,0.205950678940576,12,12,0.00167498602033775,0.0407850502187901
ARYLESTERASE-RXN,DSS_only,TRUE,0.9655292227179879,0.195580364156721,12,9,0.0016813519372807198,0.0408437877138375
RXN-20738,DSS_only,TRUE,0.9655292227179879,0.195580364156721,12,9,0.0016813519372807198,0.0408437877138375
RXN-20739,DSS_only,TRUE,0.9655292227179879,0.195580364156721,12,9,0.0016813519372807198,0.0408437877138375
RXN-20743,DSS_only,TRUE,0.9655292227179879,0.195580364156721,12,9,0.0016813519372807198,0.0408437877138375
RXN-19792,RCEwDSS_only,TRUE,0.991179150923974,0.202141453805077,12,12,0.00174635459740323,0.0418458010215421
RXN-2103,RCEwDSS_only,TRUE,0.991179150923974,0.202141453805077,12,12,0.00174635459740323,0.0418458010215421
2.1.1.64-RXN,DSS_only,TRUE,1.2264040581758702,0.250310097778996,12,12,0.00175404724655647,0.0419252699095275
DHHB-METHYLTRANSFER-RXN,DSS_only,TRUE,1.2264040581758702,0.250310097778996,12,12,0.00175404724655647,0.0419252699095275
RXN-11758,DSS_only,TRUE,1.2264040581758702,0.250310097778996,12,12,0.00175404724655647,0.0419252699095275
RXN-9229,DSS_only,TRUE,1.2264040581758702,0.250310097778996,12,12,0.00175404724655647,0.0419252699095275
RXN-9237,DSS_only,TRUE,1.2264040581758702,0.250310097778996,12,12,0.00175404724655647,0.0419252699095275
RXN3O-102,DSS_only,TRUE,1.2264040581758702,0.250310097778996,12,12,0.00175404724655647,0.0419252699095275
2.4.1.230-RXN,DSS_only,TRUE,0.669228362812815,0.136641646525093,12,12,0.00175775103349005,0.0419947483367299
RXN-15358,DSS_only,TRUE,0.669228362812815,0.136641646525093,12,12,0.00175775103349005,0.0419947483367299
UROCANATE-HYDRATASE-RXN,DSS_only,TRUE,0.38096939551525505,0.0778700452064961,12,12,0.0017684448109798198,0.0420595323765059
3.2.1.25-RXN,DSS_only,TRUE,1.33078919444353,0.27322339760084396,12,12,0.00181280261778573,0.0426890703245153
3.2.1.37-RXN,DSS_only,TRUE,0.681455494149245,0.13997095521732503,12,12,0.0018172709668943898,0.0427575984762667
GLUTAMATE-DEHYDROGENASE-NADP+-RXN,RCEwDSS_only,TRUE,0.814161693276932,0.167583387098724,12,12,0.0018388427741908898,0.0429677620654839
RXN-20702,RCEwDSS_only,TRUE,0.451273094162677,0.0928998735400526,12,2,0.0018401491126800898,0.0429792274137142
MEVALONATE-KINASE-RXN,RCE_only,TRUE,-1.4609386437603997,0.300823286927784,12,9,0.0018425996459890898,0.0430078673516975
ALPHA-L-FUCOSIDASE-RXN,DSS_only,TRUE,0.6512950627832429,0.134228550978365,12,12,0.00185177855219377,0.043155203658644
RXN-19378,DSS_only,TRUE,0.6512950627832429,0.134228550978365,12,12,0.00185177855219377,0.043155203658644
RXN-19379,DSS_only,TRUE,0.6512950627832429,0.134228550978365,12,12,0.00185177855219377,0.043155203658644
RXN-21816,DSS_only,TRUE,0.6512950627832429,0.134228550978365,12,12,0.00185177855219377,0.043155203658644
RXN197R-54,DSS_only,TRUE,0.6512950627832429,0.134228550978365,12,12,0.00185177855219377,0.043155203658644
3.4.14.12-RXN,RCEwDSS_only,TRUE,0.653645316065652,0.135127024584895,12,12,0.0018836660819158398,0.0434582352814307
RXN-13037,DSS_only,TRUE,0.40098804586266795,0.0833787882240488,12,12,0.0019454489046381602,0.044366844268857
RXN0-947,DSS_only,TRUE,0.40098804586266795,0.0833787882240488,12,12,0.0019454489046381602,0.044366844268857
RXN-11363,DSS_only,TRUE,1.02664322683982,0.213938079287862,12,12,0.0019690440921357197,0.0446825457807128
3.1.1.47-RXN,RCEwDSS_only,TRUE,0.6545208112367049,0.137356944047277,12,12,0.00204729426629365,0.0457914014908039
1.8.1.4-RXN,DSS_only,TRUE,0.33390419842637703,0.0702557690271346,12,12,0.00207700274928763,0.0458810508573942
2-DEHYDROPANTOATE-REDUCT-RXN,RCEwDSS_only,TRUE,0.42098714388958297,0.0885974705750425,12,12,0.00207944259229907,0.0458810508573942
RXN-7716,DSS_only,TRUE,0.33390419842637703,0.0702557690271346,12,12,0.00207700274928763,0.0458810508573942
RXN-7719,DSS_only,TRUE,0.33390419842637703,0.0702557690271346,12,12,0.00207700274928763,0.0458810508573942
RXN-8629,DSS_only,TRUE,0.33390419842637703,0.0702557690271346,12,12,0.00207700274928763,0.0458810508573942
RXN-8801,RCEwDSS_only,TRUE,0.597823863055264,0.125782162623621,12,5,0.00207662526464187,0.0458810508573942
RXN0-1132,DSS_only,TRUE,0.33390419842637703,0.0702557690271346,12,12,0.00207700274928763,0.0458810508573942
5.4.99.16-RXN,DSS_only,TRUE,0.9540461923263499,0.20190390870227803,12,9,0.0021443882779572103,0.0463557362634344
RIBULOKIN-RXN,DSS_only,TRUE,0.9010388707234891,0.191023919929808,12,12,0.00216538802662913,0.0464602430267277
RXN0-5116,DSS_only,TRUE,0.9010388707234891,0.191023919929808,12,12,0.00216538802662913,0.0464602430267277
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN,RCE_only,TRUE,-1.8699984842108102,0.396508207286298,12,7,0.00216721864195112,0.046486906037732
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN,DSS_only,TRUE,-0.839212773177074,0.17877422480592703,12,10,0.00222339332135418,0.0471024096743999
3.5.1.26-RXN,DSS_only,TRUE,0.675509515717194,0.14404037132874897,12,6,0.00223522808165675,0.0472721806456582
QUERCETIN-23-DIOXYGENASE-RXN,DSS_only,TRUE,1.4937278353018897,0.32256045696952,12,11,0.00239529604631807,0.0493084669154143
GLCNACPTRANS-RXN,DSS_only,TRUE,0.652120560575303,0.14096957497158702,12,12,0.00240911937561342,0.0494801473942008
GLUTAMATE-SYNTHASE-NADH-RXN,DSS_only,TRUE,-0.8506920401811681,0.183927628471457,12,7,0.0024114545542403896,0.0494991676556426
1.8.98.1-RXN,RCE_only,TRUE,1.93736372614169,0.419018092661411,12,10,0.00241591263047433,0.0495633842508774
RXN-12444,DSS_only,TRUE,0.6167744942503709,0.13362124805165101,12,12,0.0024380862783023103,0.0497840116939761
