Taxonomy,Control_327,Control_328,Control_330,DSS_334,DSS_339,DSS_treatedp,D_Control,D_DSS,D_RCE,D_RCE_plus_DSS,RCE_318,RCE_319,RCE_322,RCE_plus_DSS_301,RCE_plus_DSS_305,RCE_plus_DSS_313,Start
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Dermabacter|s__Dermabacter vaginalis,1.62346904163592e-05,8.29207763950521e-06,1.058096402515419e-05,2.312143588320732e-05,6.227512546550657e-06,4.978358847799577e-06,1.1657975923186787e-05,2.0097554384195967e-05,1.2299260282597111e-05,1.2628626919877895e-05,1.3030629354811744e-05,1.7343997964970905e-05,1.883009262208726e-05,2.0906268202015948e-05,2.3403723532414008e-05,1.5013211626231083e-05,2.3319036643958164e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Xylanimonas|s__Xylanimonas allomyrinae,2.4893191971750772e-05,1.4550249442905369e-05,1.4035972686429028e-05,1.3662666658258872e-05,1.0379187577584428e-05,9.051561541453775e-06,1.617841556687146e-05,8.124543261696242e-06,1.961233396414134e-05,8.854554507040823e-06,2.9749172677966435e-05,2.33662194805858e-05,4.895824081742687e-05,2.5405085410044693e-05,2.4903962220389266e-05,2.708265626692666e-05,2.4378992855047173e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Xylanimicrobium|s__Xylanimicrobium sp. FW10M-9,2.4676729432865982e-05,3.457639921378588e-05,3.7357281150034184e-05,4.8344820483069856e-05,4.264902531880146e-05,2.8059840778506706e-05,3.5449763521527164e-05,2.8649705185981484e-05,2.343507702494855e-05,2.264443447702243e-05,2.556953684717776e-05,2.770221897182853e-05,5.743178249736614e-05,5.425044280269961e-05,1.0501670815826798e-05,6.358536688756694e-05,3.285864254375923e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Arsenicicoccus|s__Arsenicicoccus sp. oral taxon 190,2.0131016116285407e-05,1.1264709246120285e-05,1.1876592273132254e-05,1.4713641016586477e-05,7.359787555014412e-06,9.73042865706281e-06,1.1420058047203382e-05,1.1973011122499725e-05,1.3462703822842785e-05,9.725494294618609e-06,9.342715386468798e-06,1.0839998728106815e-05,2.698979942499174e-05,1.9053814057533522e-05,1.8602959730893186e-05,1.766260191321304e-05,1.5263369439681707e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ruaniaceae|g__Ruania|s__Ruania sp. HY168,4.134434492699476e-05,8.135623344420207e-06,7.989707529198062e-06,1.156071794160366e-05,1.0379187577584428e-05,9.73042865706281e-06,8.565043535402537e-06,1.047638473218726e-05,1.063719808224615e-05,1.146737386977418e-05,9.342715386468798e-06,1.3248887334352775e-05,1.4436404343600232e-05,2.143554081472521e-05,1.6802673305322876e-05,1.5896341721891735e-05,1.0387570868672274e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ruaniaceae|g__Ruania|s__Haloactinobacterium sp. RN3S43,1.4286527566396095e-05,7.509806164080191e-06,7.989707529198062e-06,1.4713641016586477e-05,1.2643737594511938e-05,4.978358847799577e-06,1.0468386543269768e-05,2.4159826015044088e-05,1.0470991862211055e-05,1.1322217238511215e-05,8.850993524023072e-06,1.0358221006857624e-05,1.5064074097669808e-05,2.514044910369006e-05,2.22035325820338e-05,2.1195122295855645e-05,2.4590984097264975e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermatophilaceae|g__Mobilicoccus|s__Mobilicoccus sp. NJES-13,3.0954143060524875e-05,1.2985706492055328e-05,1.705910526504451e-05,1.1911042727712863e-05,4.529100033855023e-06,7.24124923316302e-06,1.9747183706622515e-05,9.193562111919431e-06,1.578959090333413e-05,1.1031903975985287e-05,2.9257450815520708e-05,2.2161775177462825e-05,2.9186643564235254e-05,2.725753955452712e-05,3.510558529862101e-05,1.5013211626231083e-05,2.4590984097264975e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermacoccaceae|g__Yimella|s__Yimella sp. cx-51,2.337795419955725e-05,2.5814958689025654e-05,2.8503821455517413e-05,7.6370803371806e-05,4.5102287837139604e-05,3.1906754433624557e-05,2.688471998612463e-05,2.5228844865267278e-05,1.2964085162737497e-05,2.9321639515118788e-05,1.2538907492366017e-05,2.8665774414326913e-05,1.192572532732193e-05,6.060171415521078e-05,4.0806492312926986e-05,6.299661349045984e-05,3.391859875484824e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Bogoriellaceae|g__Georgenia|s__Georgenia sp. Z443,1.9914553577400617e-05,7.979169049335202e-06,1.3604096603769674e-05,1.3662666658258872e-05,5.661375042318779e-06,9.27785057999012e-06,8.80296141138594e-06,8.765954571830157e-06,9.639960762035574e-06,1.1757687132300108e-05,1.2293046561143154e-05,1.8789331128718482e-05,1.7574753113948108e-05,3.493199243881146e-05,2.0403246156463493e-05,2.296138248717695e-05,1.674730813520632e-05
d__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Sanguibacteraceae|g__Sanguibacter|s__Sanguibacter keddieii,1.926516596074625e-05,8.917894819845226e-06,9.501273818505804e-06,7.3568205082932384e-06,4.529100033855023e-06,5.65722596340861e-06,9.278797163352749e-06,1.2400618662589001e-05,1.2631672722667304e-05,1.146737386977418e-05,2.5815397778400624e-05,1.8789331128718482e-05,2.165460651540035e-05,4.313571793580506e-05,3.870615814976163e-05,2.0311992200194996e-05,1.250748329085029e-05
