Taxonomy,Control_327,Control_328,Control_330,DSS_334,DSS_339,DSS_treatedp,D_Control,D_DSS,D_RCE,D_RCE_plus_DSS,RCE_318,RCE_319,RCE_322,RCE_plus_DSS_301,RCE_plus_DSS_305,RCE_plus_DSS_313,Start
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella sp. C9,0.3789879174003459,0.17234710404361897,0.18529353003247645,0.05614906275488192,0.04629832926994813,0.026466619518481074,0.18187618419064322,0.043852457273388414,0.19051359304320406,0.016952036322500894,0.2883631899618785,0.14254190668064534,0.47942502464757797,0.06596316145331602,0.022307520444512906,0.08660336870255349,0.22371354175326502
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella sp. B8,0.14928564038366582,0.08260964053840483,0.07419370373920055,0.029655349608957597,0.014697564034158502,0.005519905163690497,0.0793270503691898,0.017342512736350804,0.0960415370284267,0.006366742751058646,0.10195910211322633,0.065165061714833,0.12536448433920086,0.04457630966206024,0.0474251639932335,0.04886182280883367,0.10947982913184487
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella dubosii,3.3140480509017696,3.0977286004145768,1.5107430671085866,4.331682078643906,2.2216581138072686,1.1796688153319344,2.898420820832198,3.6109757786055767,6.104924442865451,1.728142575187107,6.239713824727346,3.551122577507495,9.27648377024971,3.2119079546562084,2.5558936954714695,4.749739852915804,6.652298853939389
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum gordoncarteri,7.147420857035401,17.217912667719833,3.720342187464983,4.180363756280251,1.5413393551238255,0.8492217415806984,19.0211594768186,2.606220527769994,36.01826947239934,1.1406899151884486,12.157383466458581,21.814111062169175,10.83716004122107,2.2395700142894723,1.7942115627198663,4.6743915523637,18.407411561959847
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculum|s__Muribaculum intestinale,5.181626367634461,6.701815085995771,2.732674268183537,8.711549097813027,3.740760636033574,1.2247440234371798,7.383718452257179,4.611312705351653,13.047095666466738,1.8469002290937726,19.10410175216609,5.126016004368513,21.987975328715716,6.420516223607479,3.9359763755379134,4.626372174775708,12.989131872962181
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Sodaliphilus|s__Sodaliphilus pleomorphus,0.6136181651375248,0.5452203045590819,0.28568867349191523,0.9919534350980067,0.5692147991837538,0.289132150386321,0.5015091771142364,0.8678817136670813,0.9964242585406075,0.3044672896527043,0.9710365015741148,0.5903250680713594,2.0498627126420113,0.8579793885743494,0.5952603978024144,0.9771016649413388,1.066274990380997
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caecimuris,1.0396056838871048,1.6386516086283542,1.534250455247035,10.722830136878848,24.53412431492408,6.083007803555011,4.022896612649706,21.53583308091393,4.117016223974928,20.716166716505757,3.0285410040492637,2.809030107111737,1.8663829348118628,6.2232683448012684,10.603739337143999,8.420678053830228,3.46073350782974
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp. CBA7301,0.36136000223597475,0.8435255109602324,0.924107374882761,4.6524481071402555,2.8419835415354564,5.1372479825831325,2.252102967596282,1.8729677481243385,0.9026656029865796,5.292646785721124,0.34120193183398123,1.116338299458522,0.8996888896945933,3.4825432877518416,1.9765920214707282,6.686420322204969,1.938460392773816
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp. HF-5287,0.18736095644801679,0.26618846562063236,0.2566978175321248,0.8552826943225813,0.5354284480274686,0.523812485205931,0.4257209759474494,0.4588441380653033,0.3602493976670735,0.5753885386488526,0.2134566614537471,0.29542916685775356,0.29228471543377643,0.5776588668818184,0.2813245463212366,0.890228713768116,0.4143138260963849
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp. HF-5141,0.05055460510282787,0.07603011164596551,0.06894864756226478,0.4022482036702197,0.6540716763905189,0.2751516045568866,0.1833485521069714,0.5776663404510093,0.17431940258418616,0.6340435183211973,0.10381829292871593,0.1116124993200863,0.10350588264824456,0.25648945826798886,0.30914823434067573,0.3945676436335404,0.1702030798139569
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides sp. M10,0.027532891139900918,0.041238360381400004,0.03919487434037458,0.21927349596150966,0.18386993477930896,0.1744434658062364,0.10544220762195793,0.16444671477520653,0.08794444179891774,0.2422942565286744,0.044997806693733614,0.06089893656165245,0.07070054900998314,0.16406770588434785,0.12954320581619158,0.2552272041062802,0.09226749235924465
