feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X11096	RCEwDSS_only	TRUE	0.716940602927398	0.0928998735400526	12	2	0.000114599949684616	0.00821006192900309
X16880	DSS_only	TRUE	0.817921185210105	0.105982852180058	12	6	0.000114586892350108	0.00821006192900309
X19171	DSS_only	TRUE	0.817921185210105	0.105982852180058	12	6	0.000114586892350108	0.00821006192900309
X28276	DSS_only	TRUE	0.817921185210105	0.105982852180058	12	6	0.000114586892350108	0.00821006192900309
X1180	RCEwDSS_only	TRUE	-0.887307420121772	0.115062313214765	12	4	0.000115148707124155	0.00823498471668229
X4978	RCEwDSS_only	TRUE	-1.10953554135018	0.143882125525118	12	4	0.000115159873351276	0.00823498471668229
X7453	RCEwDSS_only	TRUE	-0.904578385478503	0.117307327855336	12	6	0.000115182261751212	0.00823498471668229
X9410	DSS_only	TRUE	-0.780404817125169	0.101253859379626	12	5	0.000115540644145742	0.00825500694417281
X9476	DSS_only	TRUE	0.992750370399665	0.128951150451549	12	6	0.000116376325207262	0.00830908039000144
X409	DSS_only	TRUE	1.789176340121	0.232429418221206	12	10	0.000116466053752916	0.00830985687792643
X7252	RCEwDSS_only	TRUE	-0.899060234377744	0.116911405426871	12	6	0.000117199751532525	0.0083565484543326
X9711	RCE_only	TRUE	-1.19920982515652	0.156020029435153	12	6	0.00011757173626085	0.00837740355247692
X2060	DSS_only	TRUE	0.758031394996501	0.0986762598552407	12	6	0.000117984853086015	0.00837851466146675
X7621	RCEwDSS_only	TRUE	0.953950391315559	0.124137681507279	12	6	0.000117730865099888	0.00837851466146675
X21650	DSS_only	TRUE	0.758031394996501	0.0986762598552407	12	6	0.000117984853086015	0.00837851466146675
X21661	DSS_only	TRUE	0.758031394996501	0.0986762598552407	12	6	0.000117984853086015	0.00837851466146675
X21706	DSS_only	TRUE	0.758031394996501	0.0986762598552407	12	6	0.000117984853086015	0.00837851466146675
X9322	DSS_only	TRUE	-0.448931441726735	0.0585422348815747	12	3	0.00011930725829453	0.00846671791791966
X10922	RCEwDSS_only	TRUE	-0.836752181321214	0.109203902331847	12	6	0.000119921586746901	0.0085045871451786
X16481	DSS_only	TRUE	0.613426186249416	0.0800670498288369	12	6	0.000120009459080516	0.00850509538382049
X30266	Sex	M	-0.914427440179748	0.119599648485808	12	3	0.000121575907491683	0.00861031951283839
X14495	RCEwDSS_only	TRUE	-0.951494893244658	0.124510705247895	12	4	0.000121965795335322	0.0086321312126377
X1791	RCE_only	TRUE	-0.780746661656701	0.1022208985724	12	6	0.000122374288848825	0.00865522956781516
X365	DSS_only	TRUE	0.695545002895354	0.0911881785640085	12	6	0.000123420100159346	0.00865945661464215
X1698	RCEwDSS_only	TRUE	0.603552736466485	0.0790963864378793	12	6	0.000123111260122932	0.00865945661464215
X1897	RCEwDSS_only	TRUE	-0.891368782853438	0.116793696235953	12	6	0.000122968783862398	0.00865945661464215
X4466	RCEwDSS_only	TRUE	-0.891368782853438	0.116793696235953	12	6	0.000122968783862398	0.00865945661464215
X10195	RCEwDSS_only	TRUE	-0.954797635857906	0.125175957508503	12	6	0.000123413409937879	0.00865945661464215
X12424	RCEwDSS_only	TRUE	0.524733870746053	0.0687545702467268	12	3	0.000122969664069519	0.00865945661464215
X20316	RCEwDSS_only	TRUE	-0.891368782853438	0.116793696235953	12	6	0.000122968783862398	0.00865945661464215
X25553	DSS_only	TRUE	0.695545002895354	0.0911881785640085	12	6	0.000123420100159346	0.00865945661464215
X25577	DSS_only	TRUE	0.695545002895354	0.0911881785640085	12	6	0.000123420100159346	0.00865945661464215
X25792	DSS_only	TRUE	0.695545002895354	0.0911881785640085	12	6	0.000123420100159346	0.00865945661464215
X27370	DSS_only	TRUE	0.695545002895354	0.0911881785640085	12	6	0.000123420100159346	0.00865945661464215
X28152	RCEwDSS_only	TRUE	-0.891368782853438	0.116793696235953	12	6	0.000122968783862398	0.00865945661464215
X18007	RCEwDSS_only	TRUE	-0.869069930445433	0.113965687045388	12	6	0.000123611081643852	0.00866708598001045
X1649	DSS_only	TRUE	1.15710970150296	0.151999435573715	12	6	0.000124965960526231	0.00868122134745968
X3123	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X4612	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X4706	DSS_only	TRUE	1.12566562542541	0.147835790977125	12	12	0.000124788999271916	0.00868122134745968
X10800	DSS_only	TRUE	0.575580991843316	0.0755468889631345	12	6	0.000124317029110599	0.00868122134745968
X16375	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X16399	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X16773	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X25197	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X25372	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X25396	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X30559	RCEwDSS_only	TRUE	-1.17593993380135	0.154381643406924	12	6	0.000124499008706777	0.00868122134745968
X30586	RCEwDSS_only	TRUE	-1.1516609821277	0.151214333884257	12	4	0.000124603887980853	0.00868122134745968
X32017	DSS_only	TRUE	-1.05507136077822	0.138591708258042	12	8	0.000124944063319101	0.00868122134745968
X30257	RCEwDSS_only	TRUE	-0.817143372547853	0.107417547625688	12	6	0.000125530788338738	0.00871471449162689
X1000	DSS_only	TRUE	0.749472965908446	0.09855145316572	12	6	0.000125768913792494	0.00872549783483096
X1904	DSS_only	TRUE	-1.12117098578462	0.147637203603105	12	8	0.000126904106960237	0.00879360307627012
X3402	DSS_only	TRUE	0.895126269014739	0.118474644098926	12	6	0.000131066622768221	0.00879360307627012
X4839	DSS_only	TRUE	-0.459230757783648	0.0605252267231208	12	3	0.000127611087068229	0.00879360307627012
X5183	DSS_only	TRUE	-1.01177009271748	0.133455371905827	12	4	0.0001282607508906	0.00879360307627012
X7060	RCE_only	TRUE	1.03733882159533	0.13674491126964	12	2	0.000127769285512165	0.00879360307627012
X8308	RCE_only	TRUE	-1.38159946047518	0.182150096692861	12	6	0.000127874828962762	0.00879360307627012
X8987	DSS_only	TRUE	-1.12640699385261	0.148363457584354	12	7	0.000127103210655736	0.00879360307627012
X9442	DSS_only	TRUE	-1.12640699385261	0.148363457584354	12	7	0.000127103210655736	0.00879360307627012
X10020	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X11033	DSS_only	TRUE	-1.01177009271748	0.133455371905827	12	4	0.0001282607508906	0.00879360307627012
X12085	RCEwDSS_only	TRUE	-0.771748785681212	0.102027683935487	12	6	0.000130118330473422	0.00879360307627012
X12597	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X12934	RCEwDSS_only	TRUE	-0.828112589714886	0.109064541303692	12	6	0.000127033968921008	0.00879360307627012
X12971	DSS_only	TRUE	-0.459230757783648	0.0605252267231208	12	3	0.000127611087068229	0.00879360307627012
X14141	DSS_only	TRUE	0.895126269014739	0.118474644098926	12	6	0.000131066622768221	0.00879360307627012
X14966	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X14999	DSS_only	TRUE	-1.01177009271748	0.133455371905827	12	4	0.0001282607508906	0.00879360307627012
X15003	DSS_only	TRUE	-1.01177009271748	0.133455371905827	12	4	0.0001282607508906	0.00879360307627012
X15718	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X16024	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X16169	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X17895	DSS_only	TRUE	1.22165652552712	0.161345882156551	12	12	0.000129300340662714	0.00879360307627012
X18591	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X18602	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X18616	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X18630	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X18641	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X18660	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X21633	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X21802	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X22299	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X22840	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X22851	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X22862	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X22873	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X22884	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X22895	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X22906	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X25622	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X26877	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X26978	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X27183	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X29201	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X29212	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X29223	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X29747	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X29764	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X29787	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X29798	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X29809	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X31044	Sex	M	-0.969236651118295	0.128287105661085	12	3	0.000131089638207132	0.00879360307627012
X31299	DSS_only	TRUE	-0.433315480262774	0.0571762924335679	12	3	0.000128555304079057	0.00879360307627012
X8445	DSS_only	TRUE	0.924594489286101	0.122404688773068	12	12	0.000131268228006822	0.00879998151416724
X1088	DSS_only	TRUE	0.752270146799858	0.099652751605162	12	6	0.000131782387742146	0.00882883353453164
X5699	RCE_only	TRUE	1.03177691256366	0.13674491126964	12	2	0.00013218537125413	0.00885020531400585
X842	RCEwDSS_only	TRUE	0.469451940322156	0.0622627668402042	12	6	0.000132786406544453	0.00888480169351152
X3761	RCEwDSS_only	TRUE	-0.81597309149189	0.108254025823945	12	4	0.000133039513350517	0.00889044773299356
X25646	RCEwDSS_only	TRUE	-0.81597309149189	0.108254025823945	12	4	0.000133039513350517	0.00889044773299356
X12930	DSS_only	TRUE	1.0551391488835	0.140054097973552	12	5	0.000133461677932048	0.00891300726691443
X2059	RCEwDSS_only	TRUE	0.519393717108538	0.069005667928538	12	6	0.000134244036307812	0.0089329047985324
X2647	RCEwDSS_only	TRUE	-1.02350051350714	0.135984222456725	12	5	0.000134268211501512	0.0089329047985324
X2704	RCEwDSS_only	TRUE	-1.02350051350714	0.135984222456725	12	5	0.000134268211501512	0.0089329047985324
X21649	RCEwDSS_only	TRUE	0.519393717108538	0.069005667928538	12	6	0.000134244036307812	0.0089329047985324
X21660	RCEwDSS_only	TRUE	0.519393717108538	0.069005667928538	12	6	0.000134244036307812	0.0089329047985324
X21705	RCEwDSS_only	TRUE	0.519393717108538	0.069005667928538	12	6	0.000134244036307812	0.0089329047985324
X5571	RCEwDSS_only	TRUE	-0.789500169782304	0.105040892608876	12	6	0.000135455683056762	0.00897790044229797
X6650	RCE_only	TRUE	-0.362266713181671	0.048180791687561	12	2	0.000135139702361518	0.00897790044229797
X6687	RCE_only	TRUE	-0.362266713181671	0.048180791687561	12	2	0.000135139702361518	0.00897790044229797
X11461	DSS_only	TRUE	-0.952237006529037	0.126687293181607	12	6	0.000135419906129374	0.00897790044229797
X22161	RCEwDSS_only	TRUE	-0.789500169782304	0.105040892608876	12	6	0.000135455683056762	0.00897790044229797
X28505	RCEwDSS_only	TRUE	-0.789500169782304	0.105040892608876	12	6	0.000135455683056762	0.00897790044229797
X14515	DSS_only	TRUE	-0.415760481017779	0.0553308219211954	12	3	0.000135687682166254	0.00898197908128674
X14516	DSS_only	TRUE	-0.415760481017779	0.0553308219211954	12	3	0.000135687682166254	0.00898197908128674
X17272	RCEwDSS_only	TRUE	-0.906415930896967	0.120880964604775	12	6	0.000137486776534489	0.00908965273419735
X28060	RCE_only	TRUE	-1.00464081003497	0.13396780693999	12	6	0.000137405395510313	0.00908965273419735
X30940	RCE_only	TRUE	-0.463437006429162	0.061853840779484	12	6	0.000138178715076216	0.00912967129128018
X17072	RCEwDSS_only	TRUE	-0.748361509195255	0.0999008195288309	12	6	0.000138342687368135	0.00913477804862376
X6006	RCEwDSS_only	TRUE	-0.89345566153357	0.119342173015811	12	6	0.000138872816101762	0.0091525783940388
X31835	RCEwDSS_only	TRUE	-0.89345566153357	0.119342173015811	12	6	0.000138872816101762	0.0091525783940388
X31859	RCEwDSS_only	TRUE	-0.89345566153357	0.119342173015811	12	6	0.000138872816101762	0.0091525783940388
X10315	RCEwDSS_only	TRUE	-1.00727339933823	0.134659514093636	12	6	0.000139618473763019	0.00917303817895388
X14840	RCEwDSS_only	TRUE	0.802472490043214	0.107271533992063	12	2	0.000139546842679711	0.00917303817895388
X15424	RCEwDSS_only	TRUE	0.802472490043214	0.107271533992063	12	2	0.000139546842679711	0.00917303817895388
X22801	RCEwDSS_only	TRUE	0.802472490043214	0.107271533992063	12	2	0.000139546842679711	0.00917303817895388
X31086	RCEwDSS_only	TRUE	0.802472490043214	0.107271533992063	12	2	0.000139546842679711	0.00917303817895388
X4573	DSS_only	TRUE	-1.00154036851236	0.134115871972134	12	5	0.000141089811824535	0.00925240120057048
X15339	DSS_only	TRUE	-1.00154036851236	0.134115871972134	12	5	0.000141089811824535	0.00925240120057048
X19036	DSS_only	TRUE	-1.00154036851236	0.134115871972134	12	5	0.000141089811824535	0.00925240120057048
X4878	DSS_only	TRUE	0.748452026943486	0.100298945085676	12	12	0.000141748079635843	0.00927248890399981
X9174	DSS_only	TRUE	-0.866623342465182	0.116132209410714	12	9	0.000141727321405517	0.00927248890399981
X21863	DSS_only	TRUE	0.748452026943486	0.100298945085676	12	12	0.000141748079635843	0.00927248890399981
X31320	DSS_only	TRUE	1.19305295498471	0.1598547815524	12	12	0.000141611357598575	0.00927248890399981
X120	RCEwDSS_only	TRUE	0.430620661958427	0.0577202338318213	12	6	0.000141955653382536	0.00927597720803518
X7825	RCEwDSS_only	TRUE	-0.654176047344523	0.0876876503353053	12	6	0.000141977446638586	0.00927597720803518
