feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1462	Sex	M	-0.636836523760739	0.646744119673284	12	8	0.357584003185288	0.753066560324128
X67	Sex	M	0.153977096282129	0.156739534487155	12	12	0.358641625503158	0.753407314474728
X227	RCEwDSS_only	TRUE	-0.207044824358212	0.210397157773521	12	3	0.357865548104675	0.753407314474728
X912	RCEwDSS_only	TRUE	-0.269700073275926	0.274676421034502	12	12	0.358868006809724	0.753407314474728
X1143	Sex	M	-0.572851751668191	0.583188137729877	12	11	0.358687350261254	0.753407314474728
X1284	DSS_only	TRUE	0.205524301401859	0.208912896052734	12	5	0.357997067808691	0.753407314474728
X1313	Sex	M	-0.572851751668191	0.583188137729877	12	11	0.358687350261254	0.753407314474728
X1382	DSS_only	TRUE	0.354710312768734	0.360860085556344	12	10	0.358374193507187	0.753407314474728
X1427	RCEwDSS_only	TRUE	0.312736448095424	0.318508516250237	12	3	0.358870327902534	0.753407314474728
X1551	Sex	M	-0.305019528624974	0.3107195119667	12	4	0.358972490422461	0.753407314474728
X1811	DSS_only	TRUE	0.159283828314042	0.162159800327682	12	6	0.358692627719135	0.753407314474728
X1927	RCEwDSS_only	TRUE	-0.280243729457975	0.285085238052581	12	12	0.358346964642284	0.753407314474728
X389	RCEwDSS_only	TRUE	-0.217828032501846	0.221977252571448	12	3	0.359132305322064	0.7535086505453
X232	RCE_only	TRUE	0.546694542368535	0.558500039433753	12	10	0.360258237858604	0.754260649463818
X246	RCE_only	TRUE	-0.143940197386452	0.147071953995825	12	12	0.360330229494313	0.754260649463818
X578	RCE_only	TRUE	0.678688708044011	0.693709253862566	12	9	0.360495505790211	0.754260649463818
X732	RCEwDSS_only	TRUE	-0.55216602374298	0.563745720464061	12	11	0.359983049384457	0.754260649463818
X1132	Sex	M	-0.269472774810287	0.274977812038178	12	12	0.3597432513216	0.754260649463818
X1302	Sex	M	-0.269472774810287	0.274977812038178	12	12	0.3597432513216	0.754260649463818
X1664	RCEwDSS_only	TRUE	-0.389894493842295	0.398498993054564	12	3	0.360467729139421	0.754260649463818
X1911	RCEwDSS_only	TRUE	0.332190011641506	0.339534750732951	12	6	0.360485944153196	0.754260649463818
X2117	RCEwDSS_only	TRUE	0.106408215648409	0.108675203992403	12	12	0.360130284571205	0.754260649463818
X1271	RCEwDSS_only	TRUE	-0.223811310586603	0.228960698945844	12	6	0.360881997408758	0.754455284813947
X1578	Sex	M	-0.237650257929763	0.243140440335636	12	4	0.360923546553978	0.754455284813947
X1910	RCEwDSS_only	TRUE	0.332082783303162	0.339639410028525	12	6	0.360770642692864	0.754455284813947
X2261	RCEwDSS_only	TRUE	-0.265566950768941	0.271795452792696	12	12	0.361078587458068	0.754545913042594
X902	RCE_only	TRUE	-0.441055917753057	0.45162290531825	12	4	0.361301038928513	0.754776293114515
X1176	DSS_only	TRUE	-0.120046497529497	0.122952929985169	12	4	0.361412271791808	0.754776293114515
X1870	DSS_only	TRUE	-0.084460774913545	0.0866564459025289	12	12	0.362197982396662	0.756183426783636
X1409	Sex	M	-0.262368547804057	0.269326009774791	12	6	0.362427231016727	0.756428289388016
X953	Sex	M	-0.15051499783199	0.154615765531655	12	2	0.362746584890173	0.756861002939471
X39	Sex	M	0.236815270114979	0.243525001411579	12	12	0.363224187562828	0.756866409863043
X202	RCEwDSS_only	TRUE	0.558661384471051	0.575233799809388	12	11	0.363807733783206	0.756866409863043
X423	RCEwDSS_only	TRUE	-0.378985106683066	0.38996444194269	12	5	0.363503573089456	0.756866409863043
X569	Sex	M	-0.285660515178996	0.293915827474962	12	3	0.363472306042984	0.756866409863043
X1201	RCEwDSS_only	TRUE	-0.26964922169676	0.277686237461233	12	12	0.36386946406678	0.756866409863043
X1685	Sex	M	0.41073385550703	0.422447570161219	12	11	0.363305676475959	0.756866409863043
X1816	Sex	M	-0.290242957967944	0.298697015091851	12	6	0.36357245510849	0.756866409863043
X1955	RCEwDSS_only	TRUE	0.465679377764693	0.47860453342909	12	10	0.362970721023504	0.756866409863043
X2205	Sex	M	-0.323310657597033	0.332857661222614	12	4	0.363748323958283	0.756866409863043
X2304	Sex	M	0.41073385550703	0.422447570161219	12	11	0.363305676475959	0.756866409863043
X1684	RCE_only	TRUE	0.504188369875074	0.519366592043408	12	12	0.364000315988605	0.756905550883046
X901	RCE_only	TRUE	-0.442373916050694	0.456180382214849	12	4	0.36448413875332	0.757678412743824
X79	Sex	M	0.142516126075112	0.147008844725238	12	12	0.364621586550441	0.757730986999318
X1284	RCE_only	TRUE	0.364966012740804	0.376623079411906	12	5	0.364803359290387	0.757875613581136
X488	DSS_only	TRUE	0.335418992826417	0.346436141262915	12	5	0.365199011614081	0.758464347514519
X628	RCEwDSS_only	TRUE	-0.421282636749151	0.43538416096987	12	7	0.365472633343285	0.758799357980097
X1139	RCE_only	TRUE	-0.592572063579944	0.613396777114344	12	5	0.366200710276853	0.759487566036566
X1309	RCE_only	TRUE	-0.592572063579944	0.613396777114344	12	5	0.366200710276853	0.759487566036566
X1378	Sex	M	-0.26686986019709	0.276280959109235	12	6	0.366253772964348	0.759487566036566
X1876	RCEwDSS_only	TRUE	0.564658515606306	0.584507192458964	12	11	0.366204510921357	0.759487566036566
X1801	RCE_only	TRUE	-0.510618644656941	0.529196657389669	12	7	0.366740669203312	0.76026387270254
X116	Sex	M	-0.112581124538837	0.116903314443615	12	12	0.367613496545894	0.760672827768472
X411	RCE_only	TRUE	0.532986725108487	0.553442149714223	12	12	0.367607888358722	0.760672827768472
X413	Sex	M	0.145064145025868	0.150543355668681	12	12	0.36734388770327	0.760672827768472
X629	RCEwDSS_only	TRUE	-0.164758272994222	0.171068199731143	12	12	0.367572819001796	0.760672827768472
X631	Sex	M	-0.270639100694367	0.281016830674464	12	12	0.367593304950764	0.760672827768472
X699	RCE_only	TRUE	0.427953013480647	0.44424002821247	12	12	0.367468544949354	0.760672827768472
X206	DSS_only	TRUE	-0.112650496425511	0.1171913950931	12	12	0.368445275592737	0.761666191543119
X931	Sex	M	-0.394928646658029	0.410938541089216	12	12	0.36854452044915	0.761666191543119
X2043	Sex	M	-0.394928646658029	0.410938541089216	12	12	0.36854452044915	0.761666191543119
X2213	Sex	M	-0.150514997831991	0.156580859575046	12	2	0.368441416525478	0.761666191543119
X1402	Sex	M	-0.262035272338713	0.272734045930195	12	12	0.368670476719937	0.761693498691099
X58	RCEwDSS_only	TRUE	0.126549184353252	0.131936433252877	12	12	0.369423689839947	0.762241287849059
X880	Sex	M	-0.272515707537572	0.284071118402456	12	12	0.369351207013434	0.762241287849059
X1125	RCEwDSS_only	TRUE	-0.231137896293797	0.241064614339399	12	3	0.369586527750418	0.762241287849059
X1273	RCEwDSS_only	TRUE	0.475218350815091	0.495255265952918	12	10	0.369247803743479	0.762241287849059
X1295	RCEwDSS_only	TRUE	-0.231137896293797	0.241064614339399	12	3	0.369586527750418	0.762241287849059
X2146	RCE_only	TRUE	0.618141976778608	0.64472666574059	12	11	0.369612560537821	0.762241287849059
X2103	RCE_only	TRUE	-0.494497629479634	0.516060801999262	12	10	0.36987121360091	0.762541934417987
X36	RCE_only	TRUE	-0.132527031731841	0.139083819867528	12	6	0.372397857672247	0.763525673567873
X135	Sex	M	-0.150514997831991	0.157909073024369	12	2	0.372247635945187	0.763525673567873
X156	RCEwDSS_only	TRUE	-0.243822175318488	0.255207111460998	12	12	0.371202282612743	0.763525673567873
X446	DSS_only	TRUE	0.074639027368894	0.0784669195087161	12	12	0.373174142019064	0.763525673567873
X447	Sex	M	-0.0986675305066481	0.103753672550607	12	12	0.373286752485892	0.763525673567873
X491	DSS_only	TRUE	-0.231339103804762	0.242050443097717	12	12	0.371033453003596	0.763525673567873
X577	Sex	M	-0.498737723003797	0.524439802155382	12	10	0.373280744982643	0.763525673567873
X608	Sex	M	-0.259058831141408	0.271660592949733	12	6	0.372041155804661	0.763525673567873
X631	RCEwDSS_only	TRUE	-0.252134493944233	0.264945208796621	12	12	0.372970018559563	0.763525673567873
X920	Sex	M	-0.448039775064379	0.469639736229363	12	4	0.371854467287745	0.763525673567873
X997	Sex	M	0.150587907608541	0.157700547127093	12	12	0.371434173708468	0.763525673567873
X1439	RCEwDSS_only	TRUE	-0.509368823134756	0.534619601066083	12	6	0.3724397387461	0.763525673567873
X1453	RCEwDSS_only	TRUE	-0.256940769947223	0.268915390519975	12	12	0.371163967169571	0.763525673567873
X1539	RCEwDSS_only	TRUE	-0.215414817951615	0.225724205234164	12	3	0.371703323195285	0.763525673567873
X1599	Sex	M	-0.440450468118138	0.462953512379585	12	3	0.373090840639231	0.763525673567873
X1600	Sex	M	-0.4382453989771	0.46024259035089	12	3	0.372706210903628	0.763525673567873
X1645	Sex	M	-0.349917002080508	0.366043408607388	12	3	0.37094082110385	0.763525673567873
X1654	Sex	M	-0.0986675305066481	0.103753672550607	12	12	0.373286752485892	0.763525673567873
X1681	Sex	M	-0.392052883462352	0.410867064893267	12	12	0.371759462210797	0.763525673567873
X1712	RCEwDSS_only	TRUE	0.184337247191861	0.193373793039413	12	12	0.372203253623021	0.763525673567873
X1891	RCE_only	TRUE	-0.607945667128437	0.638642313386287	12	4	0.372834277945969	0.763525673567873
X1952	Sex	M	-0.159825201995088	0.167618753900675	12	12	0.372092088782045	0.763525673567873
X1958	RCEwDSS_only	TRUE	-0.278032556898703	0.290748461048026	12	12	0.370789582277204	0.763525673567873
X2032	Sex	M	-0.448039775064379	0.469639736229363	12	4	0.371854467287745	0.763525673567873
X2243	Sex	M	-0.138019090424841	0.144339599506421	12	12	0.37081506720331	0.763525673567873
X2273	Sex	M	-0.0986675305066481	0.103753672550607	12	12	0.373286752485892	0.763525673567873
X1462	RCE_only	TRUE	-0.738838643877852	0.777289695195615	12	8	0.373498394316697	0.763727346248065
X840	RCEwDSS_only	TRUE	-0.241128685665344	0.253853885902161	12	12	0.373811172107382	0.763904500531602
X1546	Sex	M	-0.398096232969065	0.41905340117385	12	12	0.3737555560102	0.763904500531602
X23	RCEwDSS_only	TRUE	-0.249594814019313	0.263710896229461	12	12	0.375426017578812	0.766277394188052
X968	Sex	M	-0.39126563566527	0.413240645301455	12	12	0.375258923291132	0.766277394188052
X1281	RCEwDSS_only	TRUE	-0.21759018232361	0.229858889327967	12	10	0.375352927159085	0.766277394188052
X2022	RCE_only	TRUE	-0.506982272646062	0.535628349559892	12	10	0.375403486113694	0.766277394188052
X2000	RCE_only	TRUE	0.204285476370263	0.215938470171203	12	12	0.37563334443722	0.76646900483777
X706	Sex	M	-0.181012423585839	0.191458483053809	12	12	0.375917042537735	0.766816286046176
X427	RCEwDSS_only	TRUE	-0.236776556400302	0.250877014532351	12	12	0.37670050591386	0.767719040106799
X439	DSS_only	TRUE	0.0563418133669794	0.0596881694289604	12	12	0.376633420556929	0.767719040106799
X1557	RCEwDSS_only	TRUE	0.563000003635511	0.596361821401865	12	10	0.376575381072851	0.767719040106799
X694	RCE_only	TRUE	-0.444441924917378	0.471169379037509	12	5	0.376949076524139	0.767800521022165
X744	Sex	M	-0.239902549288831	0.254340166463971	12	3	0.376967780969585	0.767800521022165
X1997	RCE_only	TRUE	-0.464844247503859	0.492991108045002	12	10	0.377124809922045	0.76788885347599
X1122	RCE_only	TRUE	-0.417551688964534	0.443274514051115	12	5	0.377571289176446	0.76817820328368
X1292	RCE_only	TRUE	-0.417551688964534	0.443274514051115	12	5	0.377571289176446	0.76817820328368
X1533	RCEwDSS_only	TRUE	-0.253411431067517	0.269112527544831	12	12	0.377721727547126	0.76817820328368
X1548	RCEwDSS_only	TRUE	0.0943017697101017	0.100123119980988	12	12	0.377625181448453	0.76817820328368
X260	RCEwDSS_only	TRUE	-0.259777462122006	0.276008360230789	12	12	0.377942464151771	0.768395813364239
X539	RCE_only	TRUE	-0.43238823687317	0.460045091575911	12	10	0.378570012496765	0.768623886945969
X691	RCEwDSS_only	TRUE	-0.259633256523262	0.276205115629914	12	12	0.378512899856445	0.768623886945969
X1115	Sex	M	-0.100363347952183	0.106822595573321	12	12	0.378737258680156	0.768623886945969
X1285	Sex	M	-0.100363347952183	0.106822595573321	12	12	0.378737258680156	0.768623886945969
X1351	Sex	M	-0.255803782433592	0.272106274494981	12	12	0.378471667784269	0.768623886945969
X1572	RCE_only	TRUE	-0.331757498041447	0.352789200871092	12	3	0.378329684545166	0.768623886945969
